cell_num,C-rate,Cycle Index,Step Index,Time,TotTime,Voltage,Current,NEP,Charge Capacity (Ah)
34,0.8C,4,10,0.0117,176004.0155,2.904685,0.002537,0.488874,0.0
34,0.8C,4,10,0.0643,176004.0681,2.955005,0.002542,0.444775,0.0
34,0.8C,4,10,0.2994,176004.3032,3.005264,0.002544,0.41692,0.0
34,0.8C,4,10,1.2996,176005.3034,3.040116,0.002544,0.402883,1e-06
34,0.8C,4,10,2.2997,176006.3035,3.057462,0.002544,0.395091,2e-06
34,0.8C,4,10,3.2997,176007.3035,3.070594,0.002544,0.388743,2e-06
34,0.8C,4,10,4.2998,176008.3036,3.081521,0.002544,0.383087,3e-06
34,0.8C,4,10,5.3,176009.3038,3.091228,0.002544,0.377836,4e-06
34,0.8C,4,10,6.3001,176010.3039,3.100015,0.002544,0.372968,4e-06
34,0.8C,4,10,7.3001,176011.3039,3.108148,0.002544,0.368371,5e-06
34,0.8C,4,10,8.3004,176012.3042,3.115727,0.002544,0.363929,6e-06
34,0.8C,4,10,9.3006,176013.3044,3.122972,0.002544,0.359629,7e-06
34,0.8C,4,10,10.3006,176014.3044,3.129783,0.002544,0.355514,7e-06
34,0.8C,4,10,11.3008,176015.3046,3.136298,0.002544,0.351919,8e-06
34,0.8C,4,10,12.301,176016.3048,3.142642,0.002544,0.347587,9e-06
34,0.8C,4,10,13.3011,176017.3049,3.148665,0.002544,0.343876,9e-06
34,0.8C,4,10,14.3012,176018.305,3.154474,0.002544,0.340114,1e-05
34,0.8C,4,10,15.3014,176019.3052,3.160159,0.002544,0.336523,1.1e-05
34,0.8C,4,10,16.3017,176020.3055,3.165582,0.002544,0.333,1.2e-05
34,0.8C,4,10,17.3018,176021.3056,3.170939,0.002544,0.329441,1.2e-05
34,0.8C,4,10,18.3019,176022.3057,3.176087,0.002544,0.326066,1.3e-05
34,0.8C,4,10,19.3022,176023.306,3.181118,0.002544,0.322693,1.4e-05
34,0.8C,4,10,20.3025,176024.3063,3.185946,0.002544,0.319464,1.4e-05
34,0.8C,4,10,21.3025,176025.3063,3.19078,0.002544,0.316227,1.5e-05
34,0.8C,4,10,22.3025,176026.3063,3.195388,0.002544,0.313034,1.6e-05
34,0.8C,4,10,23.3027,176027.3065,3.199986,0.002544,0.309947,1.6e-05
34,0.8C,4,10,24.3029,176028.3067,3.204443,0.002544,0.30686,1.7e-05
34,0.8C,4,10,25.3031,176029.3069,3.208762,0.002544,0.303802,1.8e-05
34,0.8C,4,10,26.3033,176030.3071,3.213021,0.002544,0.300863,1.9e-05
34,0.8C,4,10,27.3034,176031.3072,3.217212,0.002544,0.297926,1.9e-05
34,0.8C,4,10,28.3035,176032.3073,3.221255,0.002544,0.295015,2e-05
34,0.8C,4,10,29.3036,176033.3074,3.225269,0.002544,0.292152,2.1e-05
34,0.8C,4,10,30.3036,176034.3074,3.229143,0.002544,0.289362,2.1e-05
34,0.8C,4,10,31.3038,176035.3076,3.233024,0.002544,0.28655,2.2e-05
34,0.8C,4,10,32.3039,176036.3077,3.236816,0.002544,0.283812,2.3e-05
34,0.8C,4,10,33.3041,176037.3079,3.240562,0.002544,0.281089,2.4e-05
34,0.8C,4,10,34.3043,176038.3081,3.244164,0.002544,0.278383,2.4e-05
34,0.8C,4,10,35.3043,176039.3081,3.247763,0.002544,0.275704,2.5e-05
34,0.8C,4,10,36.3043,176040.3081,3.251308,0.002544,0.273097,2.6e-05
34,0.8C,4,10,37.3043,176041.3081,3.254809,0.002544,0.270517,2.6e-05
34,0.8C,4,10,38.3044,176042.3082,3.258185,0.002544,0.267949,2.7e-05
34,0.8C,4,10,39.3044,176043.3082,3.261581,0.002544,0.26543,2.8e-05
34,0.8C,4,10,40.3046,176044.3084,3.264877,0.002544,0.262909,2.8e-05
34,0.8C,4,10,41.3047,176045.3085,3.268177,0.002544,0.260437,2.9e-05
34,0.8C,4,10,42.3048,176046.3086,3.27135,0.002544,0.257891,3e-05
34,0.8C,4,10,43.305,176047.3088,3.274516,0.002544,0.255448,3.1e-05
34,0.8C,4,10,44.3051,176048.3089,3.27761,0.002544,0.253126,3.1e-05
34,0.8C,4,10,45.3053,176049.3091,3.2807,0.002544,0.250719,3.2e-05
34,0.8C,4,10,46.3055,176050.3093,3.283671,0.002544,0.248401,3.3e-05
34,0.8C,4,10,47.3055,176051.3093,3.286729,0.002544,0.246028,3.3e-05
34,0.8C,4,10,48.3057,176052.3095,3.289567,0.002544,0.243804,3.4e-05
34,0.8C,4,10,49.3059,176053.3097,3.292506,0.002544,0.241431,3.5e-05
34,0.8C,4,10,50.3061,176054.3099,3.295306,0.002544,0.438012,3.6e-05
34,0.8C,4,10,51.3063,176055.3101,3.298166,0.002544,0.237003,3.6e-05
34,0.8C,4,10,52.3064,176056.3102,3.300889,0.002544,0.234769,3.7e-05
34,0.8C,4,10,53.3065,176057.3103,3.30366,0.002544,0.232594,3.8e-05
34,0.8C,4,10,54.3067,176058.3105,3.306306,0.002543,0.230369,3.8e-05
34,0.8C,4,10,55.3068,176059.3106,3.308997,0.002544,0.228202,3.9e-05
34,0.8C,4,10,56.3069,176060.3107,3.311597,0.002544,0.225953,4e-05
34,0.8C,4,10,57.307,176061.3108,3.314209,0.002544,0.223869,4e-05
34,0.8C,4,10,58.307,176062.3108,3.316739,0.002544,0.221719,4.1e-05
34,0.8C,4,10,59.3072,176063.311,3.319245,0.002544,0.219561,4.2e-05
34,0.8C,4,10,60.3072,176064.311,3.321764,0.002544,0.217511,4.3e-05
34,0.8C,4,10,61.3072,176065.311,3.324237,0.002544,0.215415,4.3e-05
34,0.8C,4,10,62.3073,176066.3111,3.326677,0.002544,0.213407,4.4e-05
34,0.8C,4,10,63.3075,176067.3113,3.329129,0.002544,0.210967,4.5e-05
34,0.8C,4,10,64.3076,176068.3114,3.331476,0.002544,0.208808,4.5e-05
34,0.8C,4,10,65.3077,176069.3115,3.333877,0.002544,0.206251,4.6e-05
34,0.8C,4,10,66.3079,176070.3117,3.336155,0.002544,0.204198,4.7e-05
34,0.8C,4,10,67.3082,176071.312,3.338482,0.002544,0.202151,4.8e-05
34,0.8C,4,10,68.3084,176072.3122,3.34076,0.002544,0.199983,4.8e-05
34,0.8C,4,10,69.3087,176073.3125,3.343113,0.002544,0.198026,4.9e-05
34,0.8C,4,10,70.3089,176074.3127,3.345277,0.002544,0.195758,5e-05
34,0.8C,4,10,71.309,176075.3128,3.347558,0.002544,0.193608,5e-05
34,0.8C,4,10,72.3091,176076.3129,3.349689,0.002544,0.191722,5.1e-05
34,0.8C,4,10,73.3094,176077.3132,3.351865,0.002543,0.189744,5.2e-05
34,0.8C,4,10,74.3096,176078.3134,3.354,0.002544,0.187773,5.3e-05
34,0.8C,4,10,75.3098,176079.3136,3.356119,0.002544,0.186015,5.3e-05
34,0.8C,4,10,76.3099,176080.3137,3.358201,0.002544,0.184144,5.4e-05
34,0.8C,4,10,77.3102,176081.314,3.36025,0.002544,0.182385,5.5e-05
34,0.8C,4,10,78.3102,176082.314,3.362218,0.002544,0.180424,5.5e-05
34,0.8C,4,10,79.3103,176083.3141,3.364242,0.002544,0.178694,5.6e-05
34,0.8C,4,10,80.3103,176084.3141,3.366176,0.002544,0.176876,5.7e-05
34,0.8C,4,10,81.3103,176085.3141,3.368136,0.002544,0.175134,5.7e-05
34,0.8C,4,10,82.3104,176086.3142,3.37005,0.002544,0.173457,5.8e-05
34,0.8C,4,10,83.3105,176087.3143,3.371953,0.002544,0.171659,5.9e-05
34,0.8C,4,10,84.3105,176088.3143,3.373827,0.002544,0.169946,6e-05
34,0.8C,4,10,85.3107,176089.3145,3.375605,0.002544,0.168228,6e-05
34,0.8C,4,10,86.311,176090.3148,3.377408,0.002544,0.166566,6.1e-05
34,0.8C,4,10,87.3112,176091.315,3.379193,0.002544,0.164843,6.2e-05
34,0.8C,4,10,88.3112,176092.315,3.380961,0.002544,0.16317,6.2e-05
34,0.8C,4,10,89.3113,176093.3151,3.382669,0.002544,0.161562,6.3e-05
34,0.8C,4,10,90.3114,176094.3152,3.384329,0.002544,0.160017,6.4e-05
34,0.8C,4,10,91.3115,176095.3153,3.386013,0.002544,0.154079,6.5e-05
34,0.8C,4,10,92.3117,176096.3155,3.387606,0.002544,0.151712,6.5e-05
34,0.8C,4,10,93.3118,176097.3156,3.38921,0.002544,0.149659,6.6e-05
34,0.8C,4,10,94.312,176098.3158,3.390767,0.002544,0.147654,6.7e-05
34,0.8C,4,10,95.312,176099.3158,3.392327,0.002544,0.145716,6.7e-05
34,0.8C,4,10,96.3122,176100.316,3.393862,0.002544,0.143845,6.8e-05
34,0.8C,4,10,97.3125,176101.3163,3.395335,0.002544,0.142262,6.9e-05
34,0.8C,4,10,98.3125,176102.3163,3.396767,0.002544,0.140783,6.9e-05
34,0.8C,4,10,99.3125,176103.3163,3.398211,0.002544,0.139284,7e-05
34,0.8C,4,10,100.3127,176104.3165,3.399581,0.002544,0.137872,7.1e-05
34,0.8C,4,10,101.313,176105.3168,3.400984,0.002544,0.136411,7.2e-05
34,0.8C,4,10,102.313,176106.3168,3.402298,0.002544,0.135012,7.2e-05
34,0.8C,4,10,103.3131,176107.3169,3.403624,0.002544,0.133585,7.3e-05
34,0.8C,4,10,104.3132,176108.317,3.404934,0.002544,0.132212,7.4e-05
34,0.8C,4,10,105.3133,176109.3171,3.406198,0.002544,0.13092,7.4e-05
34,0.8C,4,10,106.3133,176110.3171,3.407428,0.002544,0.129565,7.5e-05
34,0.8C,4,10,107.3135,176111.3173,3.408656,0.002544,0.128068,7.6e-05
34,0.8C,4,10,108.3137,176112.3175,3.409832,0.002544,0.12672,7.7e-05
34,0.8C,4,10,109.3138,176113.3176,3.411024,0.002544,0.125418,7.7e-05
34,0.8C,4,10,110.3139,176114.3177,3.412188,0.002544,0.124078,7.8e-05
34,0.8C,4,10,111.3139,176115.3177,3.413309,0.002544,0.122747,7.9e-05
34,0.8C,4,10,112.3139,176116.3177,3.414412,0.002544,0.121622,7.9e-05
34,0.8C,4,10,113.3141,176117.3179,3.415506,0.002544,0.120355,8e-05
34,0.8C,4,10,114.3141,176118.3179,3.416579,0.002544,0.119079,8.1e-05
34,0.8C,4,10,115.3143,176119.3181,3.417606,0.002544,0.117825,8.1e-05
34,0.8C,4,10,116.3143,176120.3181,3.418653,0.002544,0.116472,8.2e-05
34,0.8C,4,10,117.3144,176121.3182,3.419652,0.002544,0.115019,8.3e-05
34,0.8C,4,10,118.3145,176122.3183,3.420628,0.002544,0.113711,8.4e-05
34,0.8C,4,10,119.3145,176123.3183,3.421612,0.002544,0.112587,8.4e-05
34,0.8C,4,10,120.3147,176124.3185,3.422551,0.002544,0.111513,8.5e-05
34,0.8C,4,10,121.315,176125.3188,3.423514,0.002544,0.110422,8.6e-05
34,0.8C,4,10,122.3153,176126.3191,3.424457,0.002544,0.109432,8.6e-05
34,0.8C,4,10,123.3155,176127.3193,3.425324,0.002544,0.108375,8.7e-05
34,0.8C,4,10,124.3157,176128.3195,3.426214,0.002544,0.107332,8.8e-05
34,0.8C,4,10,125.3157,176129.3195,3.427127,0.002544,0.106264,8.9e-05
34,0.8C,4,10,126.3158,176130.3196,3.428002,0.002544,0.105287,8.9e-05
34,0.8C,4,10,127.3158,176131.3196,3.428817,0.002544,0.104321,9e-05
34,0.8C,4,10,128.316,176132.3198,3.429636,0.002544,0.103371,9.1e-05
34,0.8C,4,10,129.3161,176133.3199,3.43043,0.002544,0.102472,9.1e-05
34,0.8C,4,10,130.3162,176134.32,3.431222,0.002544,0.101531,9.2e-05
34,0.8C,4,10,131.3164,176135.3202,3.432056,0.002544,0.100728,9.3e-05
34,0.8C,4,10,132.3165,176136.3203,3.432811,0.002544,0.099854,9.4e-05
34,0.8C,4,10,133.3168,176137.3206,3.433591,0.002544,0.098961,9.4e-05
34,0.8C,4,10,134.3169,176138.3207,3.434324,0.002544,0.098139,9.5e-05
34,0.8C,4,10,135.317,176139.3208,3.43507,0.002544,0.097365,9.6e-05
34,0.8C,4,10,136.3171,176140.3209,3.435838,0.002544,0.096489,9.6e-05
34,0.8C,4,10,137.3171,176141.3209,3.436356,0.002544,0.096177,9.7e-05
34,0.8C,4,10,138.3173,176142.3211,3.436743,0.002544,0.09564,9.8e-05
34,0.8C,4,10,139.3175,176143.3213,3.437289,0.002544,0.09495,9.8e-05
34,0.8C,4,10,140.3177,176144.3215,3.437914,0.002544,0.094453,9.9e-05
34,0.8C,4,10,141.3179,176145.3217,3.438506,0.002544,0.0941,0.0001
34,0.8C,4,10,142.3179,176146.3217,3.439003,0.002544,0.093839,0.000101
34,0.8C,4,10,143.318,176147.3218,3.439246,0.002544,0.093711,0.000101
34,0.8C,4,10,144.3181,176148.3219,3.439745,0.002544,0.093167,0.000102
34,0.8C,4,10,145.3182,176149.322,3.44023,0.002544,0.092646,0.000103
34,0.8C,4,10,146.3185,176150.3223,3.440851,0.002544,0.092017,0.000103
34,0.8C,4,10,147.3184,176151.3222,3.441411,0.002544,0.091437,0.000104
34,0.8C,4,10,148.3184,176152.3222,3.441984,0.002544,0.090825,0.000105
34,0.8C,4,10,149.3186,176153.3224,3.44223,0.002544,0.090717,0.000106
34,0.8C,4,10,150.3187,176154.3225,3.442743,0.002544,0.090193,0.000106
34,0.8C,4,10,151.3188,176155.3226,3.443186,0.002544,0.089726,0.000107
34,0.8C,4,10,152.319,176156.3228,3.443727,0.002544,0.089227,0.000108
34,0.8C,4,10,153.3191,176157.3229,3.443907,0.002544,0.089127,0.000108
34,0.8C,4,10,154.3192,176158.323,3.444346,0.002544,0.088715,0.000109
34,0.8C,4,10,155.3192,176159.323,3.444727,0.002544,0.088272,0.00011
34,0.8C,4,10,156.3194,176160.3232,3.445208,0.002544,0.087871,0.00011
34,0.8C,4,10,157.3194,176161.3232,3.445518,0.002544,0.08773,0.000111
34,0.8C,4,10,158.3196,176162.3234,3.445868,0.002544,0.087451,0.000112
34,0.8C,4,10,159.3198,176163.3236,3.44631,0.002544,0.086977,0.000113
34,0.8C,4,10,160.3198,176164.3236,3.446799,0.002544,0.086949,0.000113
34,0.8C,4,10,161.3198,176165.3236,3.446997,0.002544,0.086826,0.000114
34,0.8C,4,10,162.32,176166.3238,3.447311,0.002544,0.086262,0.000115
34,0.8C,4,10,163.3201,176167.3239,3.447446,0.002544,0.086132,0.000115
34,0.8C,4,10,164.3203,176168.3241,3.447802,0.002544,0.085731,0.000116
34,0.8C,4,10,165.3204,176169.3242,3.448205,0.002544,0.085228,0.000117
34,0.8C,4,10,166.3204,176170.3242,3.448658,0.002544,0.084743,0.000118
34,0.8C,4,10,167.3206,176171.3244,3.449062,0.002544,0.084274,0.000118
34,0.8C,4,10,168.3208,176172.3246,3.449408,0.002544,0.083886,0.000119
34,0.8C,4,10,169.3209,176173.3247,3.449525,0.002544,0.083715,0.00012
34,0.8C,4,10,170.3211,176174.3249,3.449719,0.002544,0.08331,0.00012
34,0.8C,4,10,171.3211,176175.3249,3.450059,0.002544,0.0829,0.000121
34,0.8C,4,10,172.3213,176176.3251,3.450449,0.002544,0.082526,0.000122
34,0.8C,4,10,173.3214,176177.3252,3.450661,0.002544,0.082288,0.000122
34,0.8C,4,10,174.3214,176178.3252,3.45103,0.002544,0.082085,0.000123
34,0.8C,4,10,175.3214,176179.3252,3.451326,0.002544,0.081619,0.000124
34,0.8C,4,10,176.3215,176180.3253,3.451678,0.002544,0.08125,0.000125
34,0.8C,4,10,177.3219,176181.3257,3.451789,0.002544,0.28946,0.000125
34,0.8C,4,10,178.3219,176182.3257,3.4521,0.002544,0.080857,0.000126
34,0.8C,4,10,179.3219,176183.3257,3.452287,0.002544,0.080582,0.000127
34,0.8C,4,10,180.3221,176184.3259,3.4527,0.002544,0.080156,0.000127
34,0.8C,4,10,181.3221,176185.3259,3.452997,0.002544,0.079793,0.000128
34,0.8C,4,10,182.3223,176186.3261,3.453133,0.002544,0.079545,0.000129
34,0.8C,4,10,183.3223,176187.3261,3.453353,0.002544,0.079156,0.00013
34,0.8C,4,10,184.3224,176188.3262,3.453669,0.002544,0.078788,0.00013
34,0.8C,4,10,185.3225,176189.3263,3.454026,0.002544,0.078265,0.000131
34,0.8C,4,10,186.3228,176190.3266,3.454472,0.002544,0.077276,0.000132
34,0.8C,4,10,187.3228,176191.3266,3.45483,0.002544,0.075788,0.000132
34,0.8C,4,10,188.323,176192.3268,3.455009,0.002544,0.075579,0.000133
34,0.8C,4,10,189.3231,176193.3269,3.455211,0.002544,0.075268,0.000134
34,0.8C,4,10,190.3233,176194.3271,3.455612,0.002544,0.07488,0.000134
34,0.8C,4,10,191.3235,176195.3273,3.455832,0.002544,0.074536,0.000135
34,0.8C,4,10,192.3235,176196.3273,3.456222,0.002544,0.074218,0.000136
34,0.8C,4,10,193.3238,176197.3276,3.456545,0.002544,0.073799,0.000137
34,0.8C,4,10,194.3238,176198.3276,3.456832,0.002544,0.073612,0.000137
34,0.8C,4,10,195.324,176199.3278,3.456993,0.002544,0.073392,0.000138
34,0.8C,4,10,196.324,176200.3278,3.457361,0.002544,0.073026,0.000139
34,0.8C,4,10,197.324,176201.3278,3.457641,0.002544,0.072649,0.000139
34,0.8C,4,10,198.3241,176202.3279,3.458018,0.002544,0.072273,0.00014
34,0.8C,4,10,199.3243,176203.3281,3.458202,0.002544,0.072126,0.000141
34,0.8C,4,10,200.3244,176204.3282,3.458495,0.002544,0.071836,0.000142
34,0.8C,4,10,201.3244,176205.3282,3.458703,0.002544,0.071377,0.000142
34,0.8C,4,10,202.3246,176206.3284,3.459067,0.002544,0.070954,0.000143
34,0.8C,4,10,203.3246,176207.3284,3.45935,0.002544,0.070478,0.000144
34,0.8C,4,10,204.3247,176208.3285,3.459455,0.002544,0.070271,0.000144
34,0.8C,4,10,205.325,176209.3288,3.459515,0.002544,0.069766,0.000145
34,0.8C,4,10,206.3252,176210.329,3.459733,0.002544,0.069343,0.000146
34,0.8C,4,10,207.3253,176211.3291,3.459986,0.002544,0.069082,0.000147
34,0.8C,4,10,208.3255,176212.3293,3.460216,0.002544,0.068871,0.000147
34,0.8C,4,10,209.3255,176213.3293,3.460342,0.002544,0.068603,0.000148
34,0.8C,4,10,210.3256,176214.3294,3.460615,0.002544,0.06836,0.000149
34,0.8C,4,10,211.3257,176215.3295,3.460918,0.002544,0.068021,0.000149
34,0.8C,4,10,212.3259,176216.3297,3.461058,0.002544,0.067914,0.00015
34,0.8C,4,10,213.3259,176217.3297,3.461278,0.002544,0.067437,0.000151
34,0.8C,4,10,214.3259,176218.3297,3.461612,0.002544,0.067199,0.000151
34,0.8C,4,10,215.326,176219.3298,3.461844,0.002544,0.067039,0.000152
34,0.8C,4,10,216.3263,176220.3301,3.462204,0.002544,0.066744,0.000153
34,0.8C,4,10,217.3263,176221.3301,3.462387,0.002544,0.066442,0.000154
34,0.8C,4,10,218.3264,176222.3302,3.462569,0.002544,0.066295,0.000154
34,0.8C,4,10,219.3264,176223.3302,3.462786,0.002544,0.065971,0.000155
34,0.8C,4,10,220.3266,176224.3304,3.462947,0.002544,0.065841,0.000156
34,0.8C,4,10,221.3267,176225.3305,3.463161,0.002544,0.06558,0.000156
34,0.8C,4,10,222.3269,176226.3307,3.463468,0.002544,0.065395,0.000157
34,0.8C,4,10,223.3269,176227.3307,3.463651,0.002544,0.065055,0.000158
34,0.8C,4,10,224.3269,176228.3307,3.464025,0.002544,0.064844,0.000159
34,0.8C,4,10,225.3269,176229.3307,3.464178,0.002544,0.064497,0.000159
34,0.8C,4,10,226.3271,176230.3309,3.464527,0.002544,0.064255,0.00016
34,0.8C,4,10,227.3273,176231.3311,3.464832,0.002544,0.063955,0.000161
34,0.8C,4,10,228.3273,176232.3311,3.465055,0.002544,0.063849,0.000161
34,0.8C,4,10,229.3275,176233.3313,3.46518,0.002544,0.06361,0.000162
34,0.8C,4,10,230.3277,176234.3315,3.465445,0.002544,0.063415,0.000163
34,0.8C,4,10,231.3278,176235.3316,3.465684,0.002544,0.063136,0.000163
34,0.8C,4,10,232.328,176236.3318,3.466036,0.002544,0.06284,0.000164
34,0.8C,4,10,233.3282,176237.332,3.46621,0.002544,0.062651,0.000165
34,0.8C,4,10,234.3284,176238.3322,3.466512,0.002544,0.062334,0.000166
34,0.8C,4,10,235.3287,176239.3325,3.466661,0.002544,0.06222,0.000166
34,0.8C,4,10,236.3288,176240.3326,3.466932,0.002544,0.061922,0.000167
34,0.8C,4,10,237.3289,176241.3327,3.467052,0.002544,0.061879,0.000168
34,0.8C,4,10,238.3289,176242.3327,3.467369,0.002544,0.270966,0.000168
34,0.8C,4,10,239.329,176243.3328,3.467671,0.002544,0.061184,0.000169
34,0.8C,4,10,240.329,176244.3328,3.467878,0.002544,0.061013,0.00017
34,0.8C,4,10,241.3292,176245.333,3.468035,0.002544,0.060752,0.000171
34,0.8C,4,10,242.3292,176246.333,3.467966,0.002544,0.060873,0.000171
34,0.8C,4,10,243.3292,176247.333,3.468053,0.002544,0.06066,0.000172
34,0.8C,4,10,244.3293,176248.3331,3.468329,0.002544,0.060359,0.000173
34,0.8C,4,10,245.3294,176249.3332,3.468482,0.002544,0.060109,0.000173
34,0.8C,4,10,246.3296,176250.3334,3.468674,0.002544,0.060197,0.000174
34,0.8C,4,10,247.3298,176251.3336,3.468695,0.002544,0.059963,0.000175
34,0.8C,4,10,248.3298,176252.3336,3.468955,0.002544,0.05968,0.000175
34,0.8C,4,10,249.3299,176253.3337,3.469175,0.002544,0.059391,0.000176
34,0.8C,4,10,250.3301,176254.3339,3.469501,0.002544,0.059078,0.000177
34,0.8C,4,10,251.3301,176255.3339,3.469434,0.002544,0.059185,0.000178
34,0.8C,4,10,252.3303,176256.3341,3.469635,0.002544,0.058903,0.000178
34,0.8C,4,10,253.3303,176257.3341,3.469923,0.002544,0.058613,0.000179
34,0.8C,4,10,254.3305,176258.3343,3.470197,0.002544,0.058348,0.00018
34,0.8C,4,10,255.3307,176259.3345,3.470288,0.002544,0.058446,0.00018
34,0.8C,4,10,256.3309,176260.3347,3.470502,0.002544,0.058153,0.000181
34,0.8C,4,10,257.3309,176261.3347,3.470763,0.002544,0.057895,0.000182
34,0.8C,4,10,258.3311,176262.3349,3.471077,0.002544,0.057533,0.000183
34,0.8C,4,10,259.3311,176263.3349,3.471375,0.002544,0.057168,0.000183
34,0.8C,4,10,260.3313,176264.3351,3.471492,0.002544,0.057225,0.000184
34,0.8C,4,10,261.3316,176265.3354,3.471629,0.002544,0.056908,0.000185
34,0.8C,4,10,262.3318,176266.3356,3.471709,0.002544,0.056713,0.000185
34,0.8C,4,10,263.3318,176267.3356,3.471819,0.002544,0.056497,0.000186
34,0.8C,4,10,264.3318,176268.3356,3.47155,0.002544,0.056822,0.000187
34,0.8C,4,10,265.3321,176269.3359,3.471554,0.002544,0.056568,0.000188
34,0.8C,4,10,266.3324,176270.3362,3.471781,0.002544,0.05631,0.000188
34,0.8C,4,10,267.3324,176271.3362,3.472048,0.002544,0.055923,0.000189
34,0.8C,4,10,268.3324,176272.3362,3.472163,0.002544,0.056029,0.00019
34,0.8C,4,10,269.3326,176273.3364,3.472357,0.002544,0.055667,0.00019
34,0.8C,4,10,270.3326,176274.3364,3.472704,0.002544,0.055352,0.000191
34,0.8C,4,10,271.3326,176275.3364,3.472877,0.002544,0.055147,0.000192
34,0.8C,4,10,272.3329,176276.3367,3.473186,0.002544,0.054795,0.000192
34,0.8C,4,10,273.3331,176277.3369,3.473333,0.002544,0.054923,0.000193
34,0.8C,4,10,274.3332,176278.337,3.473494,0.002544,0.05453,0.000194
34,0.8C,4,10,275.3333,176279.3371,3.473765,0.002544,0.05417,0.000195
34,0.8C,4,10,276.3334,176280.3372,3.474073,0.002544,0.05394,0.000195
34,0.8C,4,10,277.3335,176281.3373,3.474394,0.002544,0.053518,0.000196
34,0.8C,4,10,278.3336,176282.3374,3.474634,0.002544,0.053575,0.000197
34,0.8C,4,10,279.3339,176283.3377,3.47474,0.002544,0.05312,0.000197
34,0.8C,4,10,280.3342,176284.338,3.475034,0.002544,0.052864,0.000198
34,0.8C,4,10,281.3344,176285.3382,3.475314,0.002544,0.052481,0.000199
34,0.8C,4,10,282.3345,176286.3383,3.475528,0.002544,0.052483,0.0002
34,0.8C,4,10,283.3348,176287.3386,3.475674,0.002544,0.052174,0.0002
34,0.8C,4,10,284.335,176288.3388,3.475946,0.002544,0.051889,0.000201
34,0.8C,4,10,285.335,176289.3388,3.476194,0.002544,0.05156,0.000202
34,0.8C,4,10,286.335,176290.3388,3.476447,0.002544,0.051127,0.000202
34,0.8C,4,10,287.3352,176291.339,3.476432,0.002544,0.051439,0.000203
34,0.8C,4,10,288.3355,176292.3393,3.476524,0.002544,0.051185,0.000204
34,0.8C,4,10,289.3356,176293.3394,3.47669,0.002544,0.050846,0.000204
34,0.8C,4,10,290.3356,176294.3394,3.476923,0.002544,0.050483,0.000205
34,0.8C,4,10,291.3358,176295.3396,3.477092,0.002544,0.050126,0.000206
34,0.8C,4,10,292.336,176296.3398,3.477164,0.002544,0.050196,0.000207
34,0.8C,4,10,293.3361,176297.3399,3.477252,0.002544,0.049854,0.000207
34,0.8C,4,10,294.3361,176298.3399,3.477494,0.002544,0.049534,0.000208
34,0.8C,4,10,295.3363,176299.3401,3.4776,0.002544,0.049514,0.000209
34,0.8C,4,10,296.3364,176300.3402,3.477722,0.002544,0.049213,0.000209
34,0.8C,4,10,297.3365,176301.3403,3.477922,0.002544,0.048897,0.00021
34,0.8C,4,10,298.3365,176302.3403,3.478185,0.002544,0.048597,0.000211
34,0.8C,4,10,299.3365,176303.3403,3.478285,0.002544,0.048778,0.000212
34,0.8C,4,10,300.3367,176304.3405,3.478455,0.002544,0.048511,0.000212
34,0.8C,4,10,301.337,176305.3408,3.478652,0.002544,0.048195,0.000213
34,0.8C,4,10,302.3371,176306.3409,3.47895,0.002544,0.04797,0.000214
34,0.8C,4,10,303.3374,176307.3412,3.479209,0.002544,0.257646,0.000214
34,0.8C,4,10,304.3375,176308.3413,3.479517,0.002544,0.047197,0.000215
34,0.8C,4,10,305.3376,176309.3414,3.479584,0.002544,0.047349,0.000216
34,0.8C,4,10,306.3377,176310.3415,3.479799,0.002544,0.04712,0.000216
34,0.8C,4,10,307.338,176311.3418,3.479975,0.002544,0.046803,0.000217
34,0.8C,4,10,308.3381,176312.3419,3.480248,0.002544,0.046468,0.000218
34,0.8C,4,10,309.3381,176313.3419,3.480507,0.002544,0.04611,0.000219
34,0.8C,4,10,310.3381,176314.3419,3.480814,0.002544,0.045827,0.000219
34,0.8C,4,10,311.3382,176315.342,3.48102,0.002544,0.04557,0.00022
34,0.8C,4,10,312.3385,176316.3423,3.481194,0.002544,0.045465,0.000221
34,0.8C,4,10,313.3386,176317.3424,3.481408,0.002544,0.045171,0.000221
34,0.8C,4,10,314.3388,176318.3426,3.481697,0.002544,0.044858,0.000222
34,0.8C,4,10,315.3388,176319.3426,3.481906,0.002544,0.044638,0.000223
34,0.8C,4,10,316.339,176320.3428,3.482247,0.002544,0.044298,0.000224
34,0.8C,4,10,317.3391,176321.3429,3.482516,0.002544,0.043924,0.000224
34,0.8C,4,10,318.3391,176322.3429,3.482844,0.002544,0.043587,0.000225
34,0.8C,4,10,319.3392,176323.343,3.483162,0.002544,0.043184,0.000226
34,0.8C,4,10,320.3392,176324.343,3.483466,0.002544,0.253223,0.000226
34,0.8C,4,10,321.3393,176325.3431,3.483811,0.002544,0.042478,0.000227
34,0.8C,4,10,322.3394,176326.3432,3.484039,0.002544,0.042451,0.000228
34,0.8C,4,10,323.3395,176327.3433,3.484263,0.002544,0.04201,0.000229
34,0.8C,4,10,324.3398,176328.3436,3.484546,0.002544,0.04171,0.000229
34,0.8C,4,10,325.3399,176329.3437,3.484767,0.002544,0.041458,0.00023
