cell_num,C-rate,Cycle Index,Step Index,Time,TotTime,Voltage,Current,NEP,Charge Capacity (Ah)
7,1C,4,10,0.0091,202184.2138,2.768751,0.003173,0.615113,0.0
7,1C,4,10,0.0426,202184.2473,2.819703,0.003178,0.576968,0.0
7,1C,4,10,0.129,202184.3337,2.870161,0.00318,0.557074,0.0
7,1C,4,10,0.7722,202184.9769,2.920327,0.00318,0.543163,1e-06
7,1C,4,10,1.7724,202185.9771,2.948002,0.00318,0.536573,2e-06
7,1C,4,10,2.7724,202186.9771,2.96635,0.00318,0.530929,2e-06
7,1C,4,10,3.7724,202187.9771,2.980841,0.00318,0.525734,3e-06
7,1C,4,10,4.7725,202188.9772,2.993194,0.00318,0.520801,4e-06
7,1C,4,10,5.7731,202189.9778,3.004138,0.00318,0.516051,5e-06
7,1C,4,10,6.7733,202190.978,3.014102,0.00318,0.511512,6e-06
7,1C,4,10,7.7736,202191.9783,3.023222,0.00318,0.507095,7e-06
7,1C,4,10,8.7737,202192.9784,3.031785,0.00318,0.502805,8e-06
7,1C,4,10,9.7737,202193.9784,3.039826,0.00318,0.498665,9e-06
7,1C,4,10,10.7738,202194.9785,3.047433,0.00318,0.494609,1e-05
7,1C,4,10,11.7741,202195.9788,3.054634,0.00318,0.490642,1e-05
7,1C,4,10,12.7743,202196.979,3.061607,0.00318,0.486792,1.1e-05
7,1C,4,10,13.7746,202197.9793,3.068174,0.00318,0.482965,1.2e-05
7,1C,4,10,14.7747,202198.9794,3.07455,0.00318,0.479233,1.3e-05
7,1C,4,10,15.7749,202199.9796,3.080707,0.00318,0.475594,1.4e-05
7,1C,4,10,16.7749,202200.9796,3.086621,0.00318,0.47197,1.5e-05
7,1C,4,10,17.7749,202201.9796,3.092347,0.00318,0.468509,1.6e-05
7,1C,4,10,18.7749,202202.9796,3.097961,0.00318,0.464957,1.7e-05
7,1C,4,10,19.7752,202203.9799,3.103328,0.00318,0.461503,1.7e-05
7,1C,4,10,20.7754,202204.9801,3.108567,0.00318,0.458099,1.8e-05
7,1C,4,10,21.7755,202205.9802,3.113686,0.00318,0.454783,1.9e-05
7,1C,4,10,22.7759,202206.9806,3.118608,0.00318,0.451448,2e-05
7,1C,4,10,23.7762,202207.9809,3.123488,0.00318,0.448205,2.1e-05
7,1C,4,10,24.7761,202208.9808,3.128185,0.00318,0.444963,2.2e-05
7,1C,4,10,25.7761,202209.9808,3.132798,0.00318,0.441785,2.3e-05
7,1C,4,10,26.7762,202210.9809,3.137193,0.00318,0.438638,2.4e-05
7,1C,4,10,27.7764,202211.9811,3.141642,0.00318,0.435123,2.5e-05
7,1C,4,10,28.7764,202212.9811,3.145916,0.00318,0.431604,2.5e-05
7,1C,4,10,29.7764,202213.9811,3.15006,0.00318,0.425825,2.6e-05
7,1C,4,10,30.7767,202214.9814,3.154176,0.00318,0.422565,2.7e-05
7,1C,4,10,31.7769,202215.9816,3.158155,0.00318,0.419517,2.8e-05
7,1C,4,10,32.7771,202216.9818,3.162091,0.00318,0.416543,2.9e-05
7,1C,4,10,33.7774,202217.9821,3.165921,0.00318,0.413539,3e-05
7,1C,4,10,34.7775,202218.9822,3.169695,0.00318,0.41061,3.1e-05
7,1C,4,10,35.7775,202219.9822,3.173487,0.00318,0.407696,3.2e-05
7,1C,4,10,36.7778,202220.9825,3.177072,0.00318,0.404863,3.2e-05
7,1C,4,10,37.7778,202221.9825,3.180689,0.00318,0.401985,3.3e-05
7,1C,4,10,38.7781,202222.9828,3.184302,0.00318,0.399177,3.4e-05
7,1C,4,10,39.7782,202223.9829,3.187798,0.00318,0.396365,3.5e-05
7,1C,4,10,40.7784,202224.9831,3.191273,0.00318,0.636644,3.6e-05
7,1C,4,10,41.7785,202225.9832,3.194719,0.00318,0.390899,3.7e-05
7,1C,4,10,42.7785,202226.9832,3.198044,0.00318,0.388079,3.8e-05
7,1C,4,10,43.7785,202227.9832,3.201373,0.00318,0.385486,3.9e-05
7,1C,4,10,44.7786,202228.9833,3.204609,0.00318,0.382808,4e-05
7,1C,4,10,45.7787,202229.9834,3.207832,0.00318,0.623763,4e-05
7,1C,4,10,46.7789,202230.9836,3.210949,0.00318,0.377367,4.1e-05
7,1C,4,10,47.7789,202231.9836,3.214063,0.00318,0.374869,4.2e-05
7,1C,4,10,48.7792,202232.9839,3.217133,0.00318,0.372271,4.3e-05
7,1C,4,10,49.7797,202233.9844,3.220114,0.00318,0.369711,4.4e-05
7,1C,4,10,50.7797,202234.9844,3.223033,0.00318,0.367163,4.5e-05
7,1C,4,10,51.7799,202235.9846,3.225977,0.00318,0.364648,4.6e-05
7,1C,4,10,52.7799,202236.9846,3.228865,0.00318,0.362122,4.7e-05
7,1C,4,10,53.7803,202237.985,3.231804,0.00318,0.359648,4.8e-05
7,1C,4,10,54.7806,202238.9853,3.234655,0.00318,0.357104,4.8e-05
7,1C,4,10,55.7808,202239.9855,3.237425,0.00318,0.354636,4.9e-05
7,1C,4,10,56.7808,202240.9855,3.240186,0.00318,0.597846,5e-05
7,1C,4,10,57.7808,202241.9855,3.242933,0.00318,0.34976,5.1e-05
7,1C,4,10,58.7809,202242.9856,3.245609,0.00318,0.347313,5.2e-05
7,1C,4,10,59.7809,202243.9856,3.248297,0.00318,0.344913,5.3e-05
7,1C,4,10,60.781,202244.9857,3.250885,0.00318,0.34253,5.4e-05
7,1C,4,10,61.7814,202245.9861,3.253543,0.00318,0.340178,5.5e-05
7,1C,4,10,62.7814,202246.9861,3.256172,0.00318,0.337773,5.5e-05
7,1C,4,10,63.7815,202247.9862,3.258732,0.00318,0.335499,5.6e-05
7,1C,4,10,64.7815,202248.9862,3.261314,0.00318,0.333104,5.7e-05
7,1C,4,10,65.7817,202249.9864,3.263773,0.00318,0.330767,5.8e-05
7,1C,4,10,66.7819,202250.9866,3.266253,0.00318,0.32845,5.9e-05
7,1C,4,10,67.7819,202251.9866,3.268683,0.00318,0.32612,6e-05
7,1C,4,10,68.7819,202252.9866,3.271092,0.00318,0.323856,6.1e-05
7,1C,4,10,69.782,202253.9867,3.273486,0.00318,0.321744,6.2e-05
7,1C,4,10,70.7821,202254.9868,3.275835,0.00318,0.319514,6.3e-05
7,1C,4,10,71.7823,202255.987,3.278177,0.00318,0.317272,6.3e-05
7,1C,4,10,72.7824,202256.9871,3.280493,0.00318,0.315049,6.4e-05
7,1C,4,10,73.7824,202257.9871,3.28284,0.00318,0.312931,6.5e-05
7,1C,4,10,74.7825,202258.9872,3.285094,0.00318,0.310796,6.6e-05
7,1C,4,10,75.7826,202259.9873,3.287333,0.00318,0.308648,6.7e-05
7,1C,4,10,76.7828,202260.9875,3.289551,0.00318,0.306475,6.8e-05
7,1C,4,10,77.7831,202261.9878,3.291748,0.00318,0.304257,6.9e-05
7,1C,4,10,78.7831,202262.9878,3.293909,0.00318,0.302121,7e-05
7,1C,4,10,79.7832,202263.9879,3.296093,0.00318,0.299972,7e-05
7,1C,4,10,80.7833,202264.988,3.29822,0.00318,0.29793,7.1e-05
7,1C,4,10,81.7835,202265.9882,3.300343,0.00318,0.29593,7.2e-05
7,1C,4,10,82.7837,202266.9884,3.302437,0.00318,0.293901,7.3e-05
7,1C,4,10,83.7837,202267.9884,3.304526,0.00318,0.291841,7.4e-05
7,1C,4,10,84.7838,202268.9885,3.306579,0.00318,0.289756,7.5e-05
7,1C,4,10,85.7838,202269.9885,3.308606,0.00318,0.287639,7.6e-05
7,1C,4,10,86.7839,202270.9886,3.310646,0.00318,0.285554,7.7e-05
7,1C,4,10,87.7842,202271.9889,3.312654,0.00318,0.283351,7.8e-05
7,1C,4,10,88.7843,202272.989,3.314638,0.00318,0.281184,7.8e-05
7,1C,4,10,89.7843,202273.989,3.316593,0.00318,0.279004,7.9e-05
7,1C,4,10,90.7843,202274.989,3.318539,0.00318,0.275834,8e-05
7,1C,4,10,91.7844,202275.9891,3.320481,0.00318,0.269724,8.1e-05
7,1C,4,10,92.7845,202276.9892,3.322394,0.00318,0.266441,8.2e-05
7,1C,4,10,93.7846,202277.9893,3.324296,0.00318,0.263568,8.3e-05
7,1C,4,10,94.7848,202278.9895,3.326195,0.00318,0.261033,8.4e-05
7,1C,4,10,95.7849,202279.9896,3.328034,0.00318,0.258557,8.5e-05
7,1C,4,10,96.7849,202280.9896,3.329863,0.00318,0.254698,8.5e-05
7,1C,4,10,97.7849,202281.9896,3.331703,0.00318,0.252207,8.6e-05
7,1C,4,10,98.7849,202282.9896,3.33351,0.00318,0.249489,8.7e-05
7,1C,4,10,99.7849,202283.9896,3.335266,0.00318,0.246038,8.8e-05
7,1C,4,10,100.7851,202284.9898,3.33707,0.00318,0.242854,8.9e-05
7,1C,4,10,101.7853,202285.99,3.338819,0.00318,0.239604,9e-05
7,1C,4,10,102.7856,202286.9903,3.340551,0.00318,0.232251,9.1e-05
7,1C,4,10,103.7856,202287.9903,3.342277,0.00318,0.229163,9.2e-05
7,1C,4,10,104.7856,202288.9903,3.343938,0.00318,0.226192,9.3e-05
7,1C,4,10,105.7856,202289.9903,3.345633,0.00318,0.223354,9.3e-05
7,1C,4,10,106.7856,202290.9903,3.347272,0.00318,0.220691,9.4e-05
7,1C,4,10,107.7858,202291.9905,3.348907,0.00318,0.217819,9.5e-05
7,1C,4,10,108.7861,202292.9908,3.350548,0.00318,0.214878,9.6e-05
7,1C,4,10,109.7861,202293.9908,3.352129,0.00318,0.211632,9.7e-05
7,1C,4,10,110.7861,202294.9908,3.353706,0.00318,0.208582,9.8e-05
7,1C,4,10,111.7863,202295.991,3.355294,0.00318,0.205001,9.9e-05
7,1C,4,10,112.7863,202296.991,3.356805,0.00318,0.20054,0.0001
7,1C,4,10,113.7867,202297.9914,3.358354,0.00318,0.195609,0.000101
7,1C,4,10,114.7869,202298.9916,3.359786,0.00318,0.188777,0.000101
7,1C,4,10,115.7869,202299.9916,3.3613,0.00318,0.180656,0.000102
7,1C,4,10,116.7869,202300.9916,3.362822,0.00318,0.175306,0.000103
7,1C,4,10,117.7871,202301.9918,3.364275,0.00318,0.172927,0.000104
7,1C,4,10,118.7871,202302.9918,3.365635,0.00318,0.169869,0.000105
7,1C,4,10,119.7871,202303.9918,3.367046,0.00318,0.167872,0.000106
7,1C,4,10,120.7873,202304.992,3.368392,0.00318,0.16611,0.000107
7,1C,4,10,121.7875,202305.9922,3.369654,0.00318,0.164147,0.000108
7,1C,4,10,122.7878,202306.9925,3.370956,0.00318,0.162233,0.000108
7,1C,4,10,123.788,202307.9927,3.372229,0.00318,0.160356,0.000109
7,1C,4,10,124.7884,202308.9931,3.373465,0.00318,0.158437,0.00011
7,1C,4,10,125.7886,202309.9933,3.374641,0.00318,0.156742,0.000111
7,1C,4,10,126.7886,202310.9933,3.375824,0.00318,0.15498,0.000112
7,1C,4,10,127.7886,202311.9933,3.377011,0.00318,0.153115,0.000113
7,1C,4,10,128.7891,202312.9938,3.378128,0.00318,0.14952,0.000114
7,1C,4,10,129.7891,202313.9938,3.379266,0.00318,0.147924,0.000115
7,1C,4,10,130.7891,202314.9938,3.380332,0.00318,0.14636,0.000116
7,1C,4,10,131.7892,202315.9939,3.381433,0.00318,0.144507,0.000116
7,1C,4,10,132.7892,202316.9939,3.382449,0.00318,0.142475,0.000117
7,1C,4,10,133.7894,202317.9941,3.383474,0.00318,0.140484,0.000118
7,1C,4,10,134.7895,202318.9942,3.384474,0.00318,0.13793,0.000119
7,1C,4,10,135.7897,202319.9944,3.385478,0.00318,0.136164,0.00012
7,1C,4,10,136.7897,202320.9944,3.386415,0.00318,0.134598,0.000121
7,1C,4,10,137.7901,202321.9948,3.38737,0.00318,0.133124,0.000122
7,1C,4,10,138.7902,202322.9949,3.38829,0.00318,0.129206,0.000123
7,1C,4,10,139.7901,202323.9948,3.389307,0.00318,0.125722,0.000123
7,1C,4,10,140.7902,202324.9949,3.390264,0.00318,0.123118,0.000124
7,1C,4,10,141.7903,202325.995,3.391217,0.00318,0.120903,0.000125
7,1C,4,10,142.7903,202326.995,3.392123,0.00318,0.118964,0.000126
7,1C,4,10,143.7903,202327.995,3.393023,0.00318,0.116567,0.000127
7,1C,4,10,144.7905,202328.9952,3.393846,0.00318,0.114983,0.000128
7,1C,4,10,145.7907,202329.9954,3.394702,0.00318,0.113638,0.000129
7,1C,4,10,146.7909,202330.9956,3.395505,0.00318,0.112263,0.00013
7,1C,4,10,147.7913,202331.996,3.396332,0.00318,0.110703,0.000131
7,1C,4,10,148.7913,202332.996,3.397083,0.00318,0.10933,0.000131
7,1C,4,10,149.7913,202333.996,3.397892,0.00318,0.107942,0.000132
7,1C,4,10,150.7915,202334.9962,3.398636,0.00318,0.106307,0.000133
7,1C,4,10,151.7917,202335.9964,3.399359,0.00318,0.104514,0.000134
7,1C,4,10,152.7919,202336.9966,3.400098,0.00318,0.102902,0.000135
7,1C,4,10,153.7919,202337.9966,3.400828,0.00318,0.101398,0.000136
7,1C,4,10,154.7921,202338.9968,3.40155,0.00318,0.099295,0.000137
7,1C,4,10,155.7922,202339.9969,3.402241,0.00318,0.097856,0.000138
7,1C,4,10,156.7922,202340.9969,3.402898,0.00318,0.096586,0.000138
7,1C,4,10,157.7924,202341.9971,3.403597,0.00318,0.095449,0.000139
7,1C,4,10,158.7925,202342.9972,3.40421,0.00318,0.093385,0.00014
7,1C,4,10,159.7926,202343.9973,3.404881,0.00318,0.092271,0.000141
7,1C,4,10,160.7926,202344.9973,3.405526,0.00318,0.091352,0.000142
7,1C,4,10,161.7928,202345.9975,3.406148,0.00318,0.090392,0.000143
7,1C,4,10,162.793,202346.9977,3.406799,0.00318,0.089467,0.000144
7,1C,4,10,163.793,202347.9977,3.407414,0.00318,0.088509,0.000145
7,1C,4,10,164.7932,202348.9979,3.408035,0.00318,0.087646,0.000146
7,1C,4,10,165.7932,202349.9979,3.408631,0.00318,0.086765,0.000146
7,1C,4,10,166.7932,202350.9979,3.40925,0.00318,0.085999,0.000147
7,1C,4,10,167.7932,202351.9979,3.409804,0.00318,0.085132,0.000148
7,1C,4,10,168.7933,202352.998,3.410356,0.00318,0.084297,0.000149
7,1C,4,10,169.7937,202353.9984,3.411009,0.00318,0.083488,0.00015
7,1C,4,10,170.794,202354.9987,3.411534,0.00318,0.08268,0.000151
7,1C,4,10,171.794,202355.9987,3.412141,0.00318,0.081945,0.000152
7,1C,4,10,172.7943,202356.999,3.412677,0.00318,0.081196,0.000153
7,1C,4,10,173.7945,202357.9992,3.413214,0.00318,0.080478,0.000154
7,1C,4,10,174.7945,202358.9992,3.413785,0.00318,0.079328,0.000154
7,1C,4,10,175.7947,202359.9994,3.414355,0.00318,0.078621,0.000155
7,1C,4,10,176.7948,202360.9995,3.414865,0.00318,0.078355,0.000156
7,1C,4,10,177.7949,202361.9996,3.415392,0.00318,0.077653,0.000157
7,1C,4,10,178.7949,202362.9996,3.415849,0.00318,0.076959,0.000158
7,1C,4,10,179.795,202363.9997,3.416358,0.00318,0.076168,0.000159
7,1C,4,10,180.7953,202365.0,3.41689,0.00318,0.075474,0.00016
7,1C,4,10,181.7957,202366.0004,3.417335,0.00318,0.074811,0.000161
7,1C,4,10,182.7958,202367.0005,3.417864,0.00318,0.074182,0.000161
7,1C,4,10,183.7961,202368.0008,3.418354,0.00318,0.073487,0.000162
7,1C,4,10,184.7963,202369.001,3.418866,0.00318,0.072874,0.000163
7,1C,4,10,185.7963,202370.001,3.419366,0.00318,0.072212,0.000164
7,1C,4,10,186.7964,202371.0011,3.41983,0.00318,0.07164,0.000165
7,1C,4,10,187.7966,202372.0013,3.42033,0.00318,0.070973,0.000166
7,1C,4,10,188.7966,202373.0013,3.420763,0.00318,0.07041,0.000167
7,1C,4,10,189.7969,202374.0016,3.421226,0.00318,0.069783,0.000168
7,1C,4,10,190.797,202375.0017,3.421695,0.00318,0.069125,0.000169
7,1C,4,10,191.7971,202376.0018,3.422154,0.00318,0.068559,0.000169
7,1C,4,10,192.797,202377.0017,3.422588,0.00318,0.068012,0.00017
7,1C,4,10,193.7971,202378.0018,3.423072,0.00318,0.067435,0.000171
7,1C,4,10,194.7972,202379.0019,3.42356,0.00318,0.066412,0.000172
7,1C,4,10,195.7975,202380.0022,3.423985,0.00318,0.066269,0.000173
7,1C,4,10,196.7977,202381.0024,3.424427,0.00318,0.065682,0.000174
7,1C,4,10,197.7978,202382.0025,3.424859,0.00318,0.065087,0.000175
7,1C,4,10,198.7978,202383.0025,3.425319,0.00318,0.064539,0.000176
7,1C,4,10,199.798,202384.0027,3.425772,0.00318,0.063945,0.000176
7,1C,4,10,200.7985,202385.0032,3.426162,0.00318,0.063441,0.000177
7,1C,4,10,201.7986,202386.0033,3.426642,0.00318,0.06288,0.000178
7,1C,4,10,202.7987,202387.0034,3.427091,0.00318,0.062366,0.000179
7,1C,4,10,203.7989,202388.0036,3.42754,0.00318,0.061822,0.00018
7,1C,4,10,204.7992,202389.0039,3.427934,0.00318,0.061357,0.000181
7,1C,4,10,205.7994,202390.0041,3.428369,0.00318,0.060803,0.000182
7,1C,4,10,206.7995,202391.0042,3.428769,0.00318,0.060292,0.000183
7,1C,4,10,207.7995,202392.0042,3.429212,0.00318,0.059811,0.000184
7,1C,4,10,208.7997,202393.0044,3.429553,0.00318,0.059284,0.000184
7,1C,4,10,209.8,202394.0047,3.429986,0.00318,0.058808,0.000185
7,1C,4,10,210.8002,202395.0049,3.430412,0.00318,0.058331,0.000186
7,1C,4,10,211.8002,202396.0049,3.430828,0.00318,0.057802,0.000187
7,1C,4,10,212.8004,202397.0051,3.431256,0.00318,0.057284,0.000188
7,1C,4,10,213.8005,202398.0052,3.431705,0.00318,0.05677,0.000189
7,1C,4,10,214.8005,202399.0052,3.432152,0.00318,0.056265,0.00019
7,1C,4,10,215.8008,202400.0055,3.432519,0.00318,0.055818,0.000191
7,1C,4,10,216.8009,202401.0056,3.432825,0.00318,0.055375,0.000192
7,1C,4,10,217.8009,202402.0056,3.433296,0.00318,0.054879,0.000192
7,1C,4,10,218.8009,202403.0056,3.43369,0.00318,0.05439,0.000193
7,1C,4,10,219.8011,202404.0058,3.434091,0.00318,0.053842,0.000194
7,1C,4,10,220.8011,202405.0058,3.434494,0.00318,0.053277,0.000195
7,1C,4,10,221.8014,202406.0061,3.434941,0.00318,0.052867,0.000196
7,1C,4,10,222.8014,202407.0061,3.43537,0.00318,0.052359,0.000197
7,1C,4,10,223.8014,202408.0061,3.435847,0.00318,0.051847,0.000198
7,1C,4,10,224.8017,202409.0064,3.436289,0.00318,0.051246,0.000199
7,1C,4,10,225.8018,202410.0065,3.4367,0.00318,0.050833,0.000199
7,1C,4,10,226.802,202411.0067,3.437144,0.00318,0.050318,0.0002
7,1C,4,10,227.8022,202412.0069,3.437578,0.00318,0.049751,0.000201
7,1C,4,10,228.8023,202413.007,3.43797,0.00318,0.049256,0.000202
7,1C,4,10,229.8023,202414.007,3.438377,0.00318,0.048717,0.000203
7,1C,4,10,230.8025,202415.0072,3.438831,0.00318,0.048281,0.000204
7,1C,4,10,231.8026,202416.0073,3.439212,0.00318,0.047778,0.000205
7,1C,4,10,232.8029,202417.0076,3.439655,0.00318,0.047141,0.000206
7,1C,4,10,233.8032,202418.0079,3.440088,0.00318,0.046712,0.000207
7,1C,4,10,234.8033,202419.008,3.440477,0.00318,0.046136,0.000207
7,1C,4,10,235.8034,202420.0081,3.44093,0.00318,0.045747,0.000208
7,1C,4,10,236.8037,202421.0084,3.441325,0.00318,0.04526,0.000209
7,1C,4,10,237.8038,202422.0085,3.441731,0.00318,0.044795,0.00021
7,1C,4,10,238.8041,202423.0088,3.44215,0.00318,0.044282,0.000211
7,1C,4,10,239.8041,202424.0088,3.442577,0.00318,0.043792,0.000212
7,1C,4,10,240.8042,202425.0089,3.442948,0.00318,0.043369,0.000213
7,1C,4,10,241.8042,202426.0089,3.443369,0.00318,0.04292,0.000214
7,1C,4,10,242.8045,202427.0092,3.443722,0.00318,0.04238,0.000214
7,1C,4,10,243.8045,202428.0092,3.444144,0.00318,0.042016,0.000215
7,1C,4,10,244.8045,202429.0092,3.444558,0.00318,0.041549,0.000216
7,1C,4,10,245.8045,202430.0092,3.445001,0.00318,0.041006,0.000217
7,1C,4,10,246.8046,202431.0093,3.445417,0.00318,0.040516,0.000218
7,1C,4,10,247.8046,202432.0093,3.445813,0.00318,0.040056,0.000219
7,1C,4,10,248.8049,202433.0096,3.446201,0.00318,0.039542,0.00022
7,1C,4,10,249.805,202434.0097,3.446616,0.00318,0.039042,0.000221
7,1C,4,10,250.8052,202435.0099,3.44697,0.00318,0.038587,0.000222
7,1C,4,10,251.8054,202436.0101,3.447311,0.00318,0.038057,0.000222
7,1C,4,10,252.8056,202437.0103,3.447725,0.00318,0.037634,0.000223
7,1C,4,10,253.8056,202438.0103,3.448115,0.00318,0.037228,0.000224
7,1C,4,10,254.8058,202439.0105,3.448467,0.00318,0.03668,0.000225
7,1C,4,10,255.8059,202440.0106,3.448868,0.00318,0.03637,0.000226
7,1C,4,10,256.8059,202441.0106,3.449194,0.00318,0.035973,0.000227
7,1C,4,10,257.8061,202442.0108,3.44957,0.00318,0.035625,0.000228
7,1C,4,10,258.8062,202443.0109,3.449967,0.00318,0.035199,0.000229
7,1C,4,10,259.8063,202444.011,3.450365,0.00318,0.034695,0.000229
7,1C,4,10,260.8065,202445.0112,3.450774,0.00318,0.034272,0.00023
7,1C,4,10,261.8065,202446.0112,3.451179,0.00318,0.033806,0.000231
7,1C,4,10,262.8066,202447.0113,3.451316,0.00318,0.299107,0.000232
7,1C,4,10,263.8068,202448.0115,3.451551,0.00318,0.033269,0.000233
7,1C,4,10,264.807,202449.0117,3.451895,0.00318,0.032895,0.000234
7,1C,4,10,265.8073,202450.012,3.452267,0.00318,0.032472,0.000235
7,1C,4,10,266.8073,202451.012,3.452663,0.00318,0.032071,0.000236
7,1C,4,10,267.8074,202452.0121,3.452859,0.00318,0.031619,0.000237
7,1C,4,10,268.8075,202453.0122,3.453166,0.00318,0.031171,0.000237
7,1C,4,10,269.8076,202454.0123,3.453577,0.00318,0.030718,0.000238
7,1C,4,10,270.8076,202455.0123,3.453914,0.00318,0.030283,0.000239
7,1C,4,10,271.8078,202456.0125,3.454341,0.00318,0.029901,0.00024
7,1C,4,10,272.808,202457.0127,3.454716,0.00318,0.029475,0.000241
7,1C,4,10,273.8083,202458.013,3.455121,0.00318,0.029036,0.000242
7,1C,4,10,274.8082,202459.0129,3.455497,0.00318,0.028662,0.000243
7,1C,4,10,275.8085,202460.0132,3.455915,0.00318,0.02765,0.000244
7,1C,4,10,276.8087,202461.0134,3.456281,0.00318,0.027808,0.000245
7,1C,4,10,277.8089,202462.0136,3.45669,0.00318,0.027382,0.000245
7,1C,4,10,278.809,202463.0137,3.457085,0.00318,0.027011,0.000246
7,1C,4,10,279.8092,202464.0139,3.457424,0.00318,0.026696,0.000247
7,1C,4,10,280.8095,202465.0142,3.457793,0.00318,0.026287,0.000248
7,1C,4,10,281.8097,202466.0144,3.458229,0.00318,0.02589,0.000249
7,1C,4,10,282.8097,202467.0144,3.458599,0.00318,0.025445,0.00025
7,1C,4,10,283.8097,202468.0144,3.458972,0.00318,0.024998,0.000251
7,1C,4,10,284.8098,202469.0145,3.459335,0.00318,0.024597,0.000252
7,1C,4,10,285.8098,202470.0145,3.45976,0.00318,0.024217,0.000252
7,1C,4,10,286.8101,202471.0148,3.460118,0.00318,0.023847,0.000253
7,1C,4,10,287.8102,202472.0149,3.46047,0.00318,0.02345,0.000254
7,1C,4,10,288.8104,202473.0151,3.460865,0.00318,0.023093,0.000255
7,1C,4,10,289.8104,202474.0151,3.461231,0.00318,0.022656,0.000256
7,1C,4,10,290.8104,202475.0151,3.461609,0.00318,0.022293,0.000257
7,1C,4,10,291.8105,202476.0152,3.461966,0.00318,0.021933,0.000258
7,1C,4,10,292.8107,202477.0154,3.462354,0.00318,0.021564,0.000259
7,1C,4,10,293.811,202478.0157,3.462677,0.00318,0.021166,0.00026
7,1C,4,10,294.8114,202479.0161,3.463064,0.00318,0.020736,0.00026
7,1C,4,10,295.8115,202480.0162,3.463418,0.00318,0.02036,0.000261
7,1C,4,10,296.8117,202481.0164,3.463795,0.00318,0.019868,0.000262
7,1C,4,10,297.8118,202482.0165,3.464124,0.00318,0.019338,0.000263
7,1C,4,10,298.8119,202483.0166,3.46446,0.00318,0.019275,0.000264
7,1C,4,10,299.8122,202484.0169,3.464772,0.00318,0.28543,0.000265
7,1C,4,10,300.8125,202485.0172,3.465084,0.00318,0.018759,0.000266
7,1C,4,10,301.8126,202486.0173,3.465447,0.00318,0.01838,0.000267
7,1C,4,10,302.8129,202487.0176,3.465764,0.00318,0.01803,0.000267
7,1C,4,10,303.813,202488.0177,3.466141,0.00318,0.017753,0.000268
7,1C,4,10,304.813,202489.0177,3.466456,0.00318,0.017344,0.000269
7,1C,4,10,305.8132,202490.0179,3.466807,0.00318,0.017029,0.00027
7,1C,4,10,306.8132,202491.0179,3.467114,0.00318,0.016728,0.000271
7,1C,4,10,307.8132,202492.0179,3.467485,0.00318,0.016629,0.000272
7,1C,4,10,308.8132,202493.0179,3.467778,0.00318,0.01629,0.000273
7,1C,4,10,309.8134,202494.0181,3.468092,0.00318,0.015896,0.000274
7,1C,4,10,310.8135,202495.0182,3.468412,0.00318,0.015626,0.000275
7,1C,4,10,311.8136,202496.0183,3.468743,0.00318,0.015245,0.000275
7,1C,4,10,312.8138,202497.0185,3.469086,0.00318,0.014955,0.000276
7,1C,4,10,313.814,202498.0187,3.469409,0.00318,0.014638,0.000277
7,1C,4,10,314.8142,202499.0189,3.469737,0.00318,0.01438,0.000278
7,1C,4,10,315.8143,202500.019,3.470084,0.00318,0.013987,0.000279
7,1C,4,10,316.8143,202501.019,3.470441,0.00318,0.01347,0.00028
7,1C,4,10,317.8146,202502.0193,3.470732,0.00318,0.01339,0.000281
7,1C,4,10,318.8147,202503.0194,3.470943,0.00318,0.01347,0.000282
7,1C,4,10,319.8149,202504.0196,3.471254,0.00318,0.013115,0.000283
7,1C,4,10,320.8152,202505.0199,3.47157,0.00318,0.012803,0.000283
7,1C,4,10,321.8153,202506.02,3.471807,0.00318,0.012545,0.000284
7,1C,4,10,322.8153,202507.02,3.472155,0.00318,0.012242,0.000285
7,1C,4,10,323.8156,202508.0203,3.472474,0.00318,0.011941,0.000286
7,1C,4,10,324.8158,202509.0205,3.472781,0.00318,0.011661,0.000287
7,1C,4,10,325.8161,202510.0208,3.473074,0.00318,0.011346,0.000288
7,1C,4,10,326.8165,202511.0212,3.473389,0.00318,0.011049,0.000289
7,1C,4,10,327.8168,202512.0215,3.473751,0.00318,0.010736,0.00029
7,1C,4,10,328.817,202513.0217,3.474022,0.00318,0.010676,0.00029
7,1C,4,10,329.817,202514.0217,3.474221,0.00318,0.010577,0.000291
7,1C,4,10,330.8172,202515.0219,3.474463,0.00318,0.010285,0.000292
7,1C,4,10,331.8172,202516.0219,3.474758,0.00318,0.009999,0.000293
7,1C,4,10,332.8172,202517.0219,3.475039,0.00318,0.009707,0.000294
7,1C,4,10,333.8175,202518.0222,3.475345,0.00318,0.009453,0.000295
7,1C,4,10,334.8175,202519.0222,3.475646,0.00318,0.009145,0.000296
7,1C,4,10,335.8177,202520.0224,3.475955,0.00318,0.008889,0.000297
7,1C,4,10,336.8177,202521.0224,3.476234,0.00318,0.008636,0.000298
7,1C,4,10,337.8178,202522.0225,3.476528,0.00318,0.008353,0.000298
7,1C,4,10,338.818,202523.0227,3.476831,0.00318,0.008025,0.000299
7,1C,4,10,339.8182,202524.0229,3.477122,0.00318,0.007802,0.0003
7,1C,4,10,340.8184,202525.0231,3.477407,0.00318,0.007457,0.000301
7,1C,4,10,341.8185,202526.0232,3.477701,0.00318,0.007158,0.000302
